WindDirection;WindSpeed;WaterLevel;StormDuration;PhaseDifference;WaterLevelRPB
240;30;5.3;40;260;5.43
270;30;5.3;40;260;5.54
300;30;5.3;40;260;5.59
330;30;5.3;40;260;5.53
360;30;5.3;40;260;5.4
30;40;5.3;40;260;5.17
60;40;5.3;40;260;4.95
90;40;5.3;40;260;4.84
120;40;5.3;40;260;4.8
150;40;5.3;40;260;4.85
180;40;5.3;40;260;5.02
210;40;5.3;40;260;5.27
240;40;5.3;40;260;5.54
270;40;5.3;40;260;5.72
300;40;5.3;40;260;5.81
330;40;5.3;40;260;5.66
360;40;5.3;40;260;5.43
30;50;5.3;40;260;5.05
60;50;5.3;40;260;4.72
90;50;5.3;40;260;4.55
120;50;5.3;40;260;4.51
150;50;5.3;40;260;4.6
180;50;5.3;40;260;4.87
210;50;5.3;40;260;5.28
240;50;5.3;40;260;5.68
270;50;5.3;40;260;5.96
300;50;5.3;40;260;6.07
330;50;5.3;40;260;5.82
360;50;5.3;40;260;5.46
30;0;5.4;40;260;5.41
30;10;5.4;40;260;5.41
60;0;5.4;40;260;5.39
60;10;5.4;40;260;5.39
90;0;5.4;40;260;5.37
90;10;5.4;40;260;5.37
120;0;5.4;40;260;5.37
120;10;5.4;40;260;5.37
150;0;5.4;40;260;5.37
150;10;5.4;40;260;5.37
180;0;5.4;40;260;5.38
180;10;5.4;40;260;5.38
210;0;5.4;40;260;5.4
210;10;5.4;40;260;5.4
240;0;5.4;40;260;5.41
240;10;5.4;40;260;5.41
270;0;5.4;40;260;5.43
270;10;5.4;40;260;5.43
300;0;5.4;40;260;5.44
300;10;5.4;40;260;5.44
330;0;5.4;40;260;5.43
330;10;5.4;40;260;5.43
360;0;5.4;40;260;5.42
360;10;5.4;40;260;5.42
30;20;5.4;40;260;5.41
60;20;5.4;40;260;5.36
90;20;5.4;40;260;5.31
120;20;5.4;40;260;5.28
150;20;5.4;40;260;5.29
180;20;5.4;40;260;5.32
210;20;5.4;40;260;5.39
240;20;5.4;40;260;5.45
270;20;5.4;40;260;5.5
300;20;5.4;40;260;5.52
330;20;5.4;40;260;5.51
360;20;5.4;40;260;5.46
30;30;5.4;40;260;5.35
60;30;5.4;40;260;5.24
90;30;5.4;40;260;5.17
120;30;5.4;40;260;5.12
150;30;5.4;40;260;5.14
180;30;5.4;40;260;5.23
210;30;5.4;40;260;5.38
240;30;5.4;40;260;5.52
270;30;5.4;40;260;5.63
300;30;5.4;40;260;5.69
330;30;5.4;40;260;5.62
360;30;5.4;40;260;5.5
30;40;5.4;40;260;5.26
60;40;5.4;40;260;5.05
90;40;5.4;40;260;4.94
120;40;5.4;40;260;4.9
150;40;5.4;40;260;4.95
180;40;5.4;40;260;5.11
210;40;5.4;40;260;5.37
240;40;5.4;40;260;5.63
270;40;5.4;40;260;5.82
300;40;5.4;40;260;5.9
330;40;5.4;40;260;5.75
360;40;5.4;40;260;5.52
30;50;5.4;40;260;5.15
60;50;5.4;40;260;4.82
90;50;5.4;40;260;4.65
120;50;5.4;40;260;4.61
150;50;5.4;40;260;4.71
180;50;5.4;40;260;4.97
210;50;5.4;40;260;5.37
240;50;5.4;40;260;5.77
270;50;5.4;40;260;6.05
300;50;5.4;40;260;6.16
330;50;5.4;40;260;5.91
360;50;5.4;40;260;5.56
30;0;5.5;40;260;5.52
30;10;5.5;40;260;5.52
60;0;5.5;40;260;5.5
60;10;5.5;40;260;5.5
90;0;5.5;40;260;5.48
90;10;5.5;40;260;5.48
120;0;5.5;40;260;5.48
120;10;5.5;40;260;5.48
150;0;5.5;40;260;5.48
150;10;5.5;40;260;5.48
180;0;5.5;40;260;5.49
180;10;5.5;40;260;5.49
210;0;5.5;40;260;5.5
210;10;5.5;40;260;5.5
240;0;5.5;40;260;5.52
240;10;5.5;40;260;5.52
270;0;5.5;40;260;5.54
270;10;5.5;40;260;5.54
300;0;5.5;40;260;5.54
300;10;5.5;40;260;5.54
330;0;5.5;40;260;5.54
330;10;5.5;40;260;5.54
360;0;5.5;40;260;5.53
360;10;5.5;40;260;5.53
30;20;5.5;40;260;5.52
60;20;5.5;40;260;5.46
90;20;5.5;40;260;5.42
120;20;5.5;40;260;5.39
150;20;5.5;40;260;5.4
180;20;5.5;40;260;5.43
210;20;5.5;40;260;5.49
240;20;5.5;40;260;5.56
270;20;5.5;40;260;5.61
300;20;5.5;40;260;5.63
330;20;5.5;40;260;5.62
360;20;5.5;40;260;5.57
30;30;5.5;40;260;5.46
60;30;5.5;40;260;5.34
90;30;5.5;40;260;5.28
120;30;5.5;40;260;5.23
150;30;5.5;40;260;5.25
180;30;5.5;40;260;5.34
210;30;5.5;40;260;5.48
240;30;5.5;40;260;5.63
270;30;5.5;40;260;5.74
300;30;5.5;40;260;5.79
330;30;5.5;40;260;5.73
360;30;5.5;40;260;5.6
30;40;5.5;40;260;5.37
60;40;5.5;40;260;5.16
90;40;5.5;40;260;5.05
120;40;5.5;40;260;5.01
150;40;5.5;40;260;5.06
180;40;5.5;40;260;5.22
210;40;5.5;40;260;5.48
240;40;5.5;40;260;5.73
270;40;5.5;40;260;5.92
300;40;5.5;40;260;6.01
330;40;5.5;40;260;5.86
360;40;5.5;40;260;5.63
30;50;5.5;40;260;5.26
60;50;5.5;40;260;4.93
90;50;5.5;40;260;4.76
120;50;5.5;40;260;4.73
150;50;5.5;40;260;4.82
180;50;5.5;40;260;5.08
210;50;5.5;40;260;5.47
240;50;5.5;40;260;5.87
270;50;5.5;40;260;6.15
300;50;5.5;40;260;6.26
330;50;5.5;40;260;6.02
360;50;5.5;40;260;5.66
30;0;5.6;40;260;5.61
30;10;5.6;40;260;5.61
60;0;5.6;40;260;5.59
60;10;5.6;40;260;5.59
90;0;5.6;40;260;5.58
90;10;5.6;40;260;5.58
120;0;5.6;40;260;5.57
120;10;5.6;40;260;5.57
150;0;5.6;40;260;5.57
150;10;5.6;40;260;5.57
180;0;5.6;40;260;5.58
180;10;5.6;40;260;5.58
210;0;5.6;40;260;5.6
210;10;5.6;40;260;5.6
240;0;5.6;40;260;5.61
240;10;5.6;40;260;5.61
270;0;5.6;40;260;5.63
270;10;5.6;40;260;5.63
300;0;5.6;40;260;5.64
300;10;5.6;40;260;5.64
330;0;5.6;40;260;5.63
330;10;5.6;40;260;5.63
360;0;5.6;40;260;5.62
360;10;5.6;40;260;5.62
30;20;5.6;40;260;5.61
60;20;5.6;40;260;5.56
90;20;5.6;40;260;5.51
120;20;5.6;40;260;5.49
150;20;5.6;40;260;5.49
180;20;5.6;40;260;5.53
210;20;5.6;40;260;5.59
240;20;5.6;40;260;5.65
270;20;5.6;40;260;5.7
300;20;5.6;40;260;5.72
330;20;5.6;40;260;5.71
360;20;5.6;40;260;5.66
30;30;5.6;40;260;5.55
60;30;5.6;40;260;5.44
90;30;5.6;40;260;5.37
120;30;5.6;40;260;5.33
150;30;5.6;40;260;5.35
180;30;5.6;40;260;5.43
210;30;5.6;40;260;5.58
240;30;5.6;40;260;5.72
270;30;5.6;40;260;5.83
300;30;5.6;40;260;5.88
330;30;5.6;40;260;5.82
360;30;5.6;40;260;5.7
30;40;5.6;40;260;5.46
60;40;5.6;40;260;5.26
90;40;5.6;40;260;5.15
120;40;5.6;40;260;5.11
150;40;5.6;40;260;5.16
180;40;5.6;40;260;5.32
210;40;5.6;40;260;5.57
240;40;5.6;40;260;5.83
270;40;5.6;40;260;6.01
300;40;5.6;40;260;6.1
330;40;5.6;40;260;5.95
360;40;5.6;40;260;5.72
30;50;5.6;40;260;5.35
60;50;5.6;40;260;5.03
90;50;5.6;40;260;4.86
120;50;5.6;40;260;4.84
150;50;5.6;40;260;4.93
180;50;5.6;40;260;5.19
210;50;5.6;40;260;5.57
240;50;5.6;40;260;5.96
270;50;5.6;40;260;6.24
300;50;5.6;40;260;6.35
330;50;5.6;40;260;6.11
360;50;5.6;40;260;5.75
30;0;5.7;40;260;5.71
30;10;5.7;40;260;5.71
60;0;5.7;40;260;5.69
60;10;5.7;40;260;5.69
90;0;5.7;40;260;5.67
90;10;5.7;40;260;5.67
120;0;5.7;40;260;5.67
120;10;5.7;40;260;5.67
150;0;5.7;40;260;5.67
150;10;5.7;40;260;5.67
180;0;5.7;40;260;5.68
180;10;5.7;40;260;5.68
210;0;5.7;40;260;5.69
210;10;5.7;40;260;5.69
240;0;5.7;40;260;5.71
240;10;5.7;40;260;5.71
270;0;5.7;40;260;5.73
270;10;5.7;40;260;5.73
300;0;5.7;40;260;5.73
300;10;5.7;40;260;5.73
330;0;5.7;40;260;5.73
330;10;5.7;40;260;5.73
360;0;5.7;40;260;5.72
360;10;5.7;40;260;5.72
30;20;5.7;40;260;5.71
60;20;5.7;40;260;5.65
90;20;5.7;40;260;5.61
120;20;5.7;40;260;5.58
150;20;5.7;40;260;5.59
180;20;5.7;40;260;5.62
210;20;5.7;40;260;5.68
240;20;5.7;40;260;5.75
270;20;5.7;40;260;5.8
300;20;5.7;40;260;5.82
330;20;5.7;40;260;5.81
360;20;5.7;40;260;5.76
30;30;5.7;40;260;5.65
60;30;5.7;40;260;5.54
90;30;5.7;40;260;5.47
120;30;5.7;40;260;5.43
150;30;5.7;40;260;5.45
180;30;5.7;40;260;5.54
210;30;5.7;40;260;5.67
240;30;5.7;40;260;5.82
270;30;5.7;40;260;5.93
300;30;5.7;40;260;5.98
330;30;5.7;40;260;5.92
360;30;5.7;40;260;5.79
30;40;5.7;40;260;5.56
60;40;5.7;40;260;5.36
90;40;5.7;40;260;5.25
120;40;5.7;40;260;5.22
150;40;5.7;40;260;5.27
180;40;5.7;40;260;5.43
210;40;5.7;40;260;5.67
240;40;5.7;40;260;5.92
270;40;5.7;40;260;6.11
300;40;5.7;40;260;6.19
330;40;5.7;40;260;6.05
360;40;5.7;40;260;5.82
30;50;5.7;40;260;5.45
60;50;5.7;40;260;5.14
90;50;5.7;40;260;4.97
120;50;5.7;40;260;4.94
150;50;5.7;40;260;5.03
180;50;5.7;40;260;5.29
210;50;5.7;40;260;5.67
240;50;5.7;40;260;6.06
270;50;5.7;40;260;6.33
300;50;5.7;40;260;6.44
330;50;5.7;40;260;6.2
360;50;5.7;40;260;5.85
30;0;5.8;40;260;5.82
30;10;5.8;40;260;5.82
60;0;5.8;40;260;5.8
60;10;5.8;40;260;5.8
90;0;5.8;40;260;5.79
90;10;5.8;40;260;5.79
120;0;5.8;40;260;5.78
120;10;5.8;40;260;5.78
150;0;5.8;40;260;5.78
150;10;5.8;40;260;5.78
180;0;5.8;40;260;5.79
180;10;5.8;40;260;5.79
210;0;5.8;40;260;5.8
210;10;5.8;40;260;5.8
240;0;5.8;40;260;5.82
240;10;5.8;40;260;5.82
270;0;5.8;40;260;5.84
270;10;5.8;40;260;5.84
300;0;5.8;40;260;5.84
300;10;5.8;40;260;5.84
330;0;5.8;40;260;5.84
330;10;5.8;40;260;5.84
360;0;5.8;40;260;5.83
360;10;5.8;40;260;5.83
30;20;5.8;40;260;5.82
60;20;5.8;40;260;5.77
90;20;5.8;40;260;5.73
120;20;5.8;40;260;5.7
150;20;5.8;40;260;5.7
180;20;5.8;40;260;5.74
210;20;5.8;40;260;5.79
240;20;5.8;40;260;5.86
270;20;5.8;40;260;5.91
300;20;5.8;40;260;5.93
330;20;5.8;40;260;5.92
360;20;5.8;40;260;5.87
30;30;5.8;40;260;5.76
60;30;5.8;40;260;5.65
90;30;5.8;40;260;5.58
120;30;5.8;40;260;5.54
150;30;5.8;40;260;5.56
180;30;5.8;40;260;5.64
210;30;5.8;40;260;5.78
240;30;5.8;40;260;5.92
270;30;5.8;40;260;6.03
300;30;5.8;40;260;6.09
330;30;5.8;40;260;6.03
360;30;5.8;40;260;5.91
30;40;5.8;40;260;5.67
60;40;5.8;40;260;5.47
90;40;5.8;40;260;5.37
120;40;5.8;40;260;5.32
150;40;5.8;40;260;5.37
180;40;5.8;40;260;5.53
210;40;5.8;40;260;5.78
240;40;5.8;40;260;6.03
270;40;5.8;40;260;6.21
300;40;5.8;40;260;6.3
330;40;5.8;40;260;6.15
360;40;5.8;40;260;5.93
30;50;5.8;40;260;5.56
60;50;5.8;40;260;5.24
90;50;5.8;40;260;5.08
120;50;5.8;40;260;5.05
150;50;5.8;40;260;5.13
180;50;5.8;40;260;5.39
210;50;5.8;40;260;5.77
240;50;5.8;40;260;6.16
270;50;5.8;40;260;6.44
300;50;5.8;40;260;6.55
330;50;5.8;40;260;6.31
360;50;5.8;40;260;5.96
30;0;5.9;40;260;5.91
30;10;5.9;40;260;5.91
60;0;5.9;40;260;5.89
60;10;5.9;40;260;5.89
90;0;5.9;40;260;5.88
90;10;5.9;40;260;5.88
120;0;5.9;40;260;5.87
120;10;5.9;40;260;5.87
150;0;5.9;40;260;5.87
150;10;5.9;40;260;5.87
180;0;5.9;40;260;5.88
180;10;5.9;40;260;5.88
210;0;5.9;40;260;5.9
210;10;5.9;40;260;5.9
240;0;5.9;40;260;5.91
240;10;5.9;40;260;5.91
270;0;5.9;40;260;5.93
270;10;5.9;40;260;5.93
300;0;5.9;40;260;5.94
300;10;5.9;40;260;5.94
330;0;5.9;40;260;5.93
330;10;5.9;40;260;5.93
360;0;5.9;40;260;5.93
360;10;5.9;40;260;5.93
30;20;5.9;40;260;5.91
60;20;5.9;40;260;5.86
90;20;5.9;40;260;5.82
120;20;5.9;40;260;5.79
150;20;5.9;40;260;5.79
180;20;5.9;40;260;5.83
210;20;5.9;40;260;5.89
240;20;5.9;40;260;5.95
270;20;5.9;40;260;6
300;20;5.9;40;260;6.02
330;20;5.9;40;260;6.01
360;20;5.9;40;260;5.97
30;30;5.9;40;260;5.86
60;30;5.9;40;260;5.74
90;30;5.9;40;260;5.68
120;30;5.9;40;260;5.63
150;30;5.9;40;260;5.65
180;30;5.9;40;260;5.74
210;30;5.9;40;260;5.88
240;30;5.9;40;260;6.02
270;30;5.9;40;260;6.13
300;30;5.9;40;260;6.18
330;30;5.9;40;260;6.12
360;30;5.9;40;260;6
30;40;5.9;40;260;5.77
60;40;5.9;40;260;5.57
90;40;5.9;40;260;5.46
120;40;5.9;40;260;5.42
150;40;5.9;40;260;5.47
180;40;5.9;40;260;5.62
210;40;5.9;40;260;5.87
240;40;5.9;40;260;6.12
270;40;5.9;40;260;6.3
300;40;5.9;40;260;6.39
330;40;5.9;40;260;6.25
360;40;5.9;40;260;6.02
30;50;5.9;40;260;5.66
60;50;5.9;40;260;5.34
90;50;5.9;40;260;5.18
120;50;5.9;40;260;5.15
150;50;5.9;40;260;5.23
180;50;5.9;40;260;5.49
210;50;5.9;40;260;5.87
240;50;5.9;40;260;6.25
270;50;5.9;40;260;6.53
300;50;5.9;40;260;6.64
330;50;5.9;40;260;6.4
360;50;5.9;40;260;6.05
30;0;6;40;260;6.01
30;10;6;40;260;6.01
60;0;6;40;260;5.99
60;10;6;40;260;5.99
90;0;6;40;260;5.98
90;10;6;40;260;5.98
120;0;6;40;260;5.97
120;10;6;40;260;5.97
150;0;6;40;260;5.97
150;10;6;40;260;5.97
180;0;6;40;260;5.98
180;10;6;40;260;5.98
210;0;6;40;260;6
210;10;6;40;260;6
240;0;6;40;260;6.02
240;10;6;40;260;6.02
270;0;6;40;260;6.03
270;10;6;40;260;6.03
300;0;6;40;260;6.04
300;10;6;40;260;6.04
330;0;6;40;260;6.04
330;10;6;40;260;6.04
360;0;6;40;260;6.03
360;10;6;40;260;6.03
30;20;6;40;260;6.01
60;20;6;40;260;5.96
90;20;6;40;260;5.92
120;20;6;40;260;5.89
150;20;6;40;260;5.9
180;20;6;40;260;5.93
210;20;6;40;260;5.99
240;20;6;40;260;6.05
270;20;6;40;260;6.1
300;20;6;40;260;6.12
330;20;6;40;260;6.11
360;20;6;40;260;6.07
30;30;6;40;260;5.96
60;30;6;40;260;5.84
90;30;6;40;260;5.78
120;30;6;40;260;5.74
150;30;6;40;260;5.75
180;30;6;40;260;5.84
210;30;6;40;260;5.98
240;30;6;40;260;6.12
270;30;6;40;260;6.23
300;30;6;40;260;6.28
330;30;6;40;260;6.22
360;30;6;40;260;6.1
30;40;6;40;260;5.87
60;40;6;40;260;5.67
90;40;6;40;260;5.57
120;40;6;40;260;5.52
150;40;6;40;260;5.57
180;40;6;40;260;5.73
210;40;6;40;260;5.97
240;40;6;40;260;6.22
270;40;6;40;260;6.4
300;40;6;40;260;6.49
330;40;6;40;260;6.34
360;40;6;40;260;6.12
30;50;6;40;260;5.76
60;50;6;40;260;5.44
90;50;6;40;260;5.28
120;50;6;40;260;5.25
150;50;6;40;260;5.33
180;50;6;40;260;5.59
210;50;6;40;260;5.97
240;50;6;40;260;6.35
270;50;6;40;260;6.62
300;50;6;40;260;6.74
330;50;6;40;260;6.5
360;50;6;40;260;6.15
30;0;6.1;40;260;6.11
30;10;6.1;40;260;6.11
60;0;6.1;40;260;6.09
60;10;6.1;40;260;6.09
90;0;6.1;40;260;6.08
90;10;6.1;40;260;6.08
120;0;6.1;40;260;6.07
120;10;6.1;40;260;6.07
150;0;6.1;40;260;6.07
150;10;6.1;40;260;6.07
180;0;6.1;40;260;6.08
180;10;6.1;40;260;6.08
210;0;6.1;40;260;6.1
210;10;6.1;40;260;6.1
240;0;6.1;40;260;6.11
240;10;6.1;40;260;6.11
270;0;6.1;40;260;6.13
270;10;6.1;40;260;6.13
300;0;6.1;40;260;6.14
300;10;6.1;40;260;6.14
330;0;6.1;40;260;6.13
330;10;6.1;40;260;6.13
360;0;6.1;40;260;6.12
360;10;6.1;40;260;6.12
30;20;6.1;40;260;6.11
60;20;6.1;40;260;6.06
90;20;6.1;40;260;6.02
120;20;6.1;40;260;5.99
150;20;6.1;40;260;6
180;20;6.1;40;260;6.03
210;20;6.1;40;260;6.09
240;20;6.1;40;260;6.15
270;20;6.1;40;260;6.2
300;20;6.1;40;260;6.22
330;20;6.1;40;260;6.21
360;20;6.1;40;260;6.16
30;30;6.1;40;260;6.06
60;30;6.1;40;260;5.94
90;30;6.1;40;260;5.88
120;30;6.1;40;260;5.84
150;30;6.1;40;260;5.85
180;30;6.1;40;260;5.94
210;30;6.1;40;260;6.07
240;30;6.1;40;260;6.21
270;30;6.1;40;260;6.32
300;30;6.1;40;260;6.37
330;30;6.1;40;260;6.32
360;30;6.1;40;260;6.2
30;40;6.1;40;260;5.97
60;40;6.1;40;260;5.77
90;40;6.1;40;260;5.67
120;40;6.1;40;260;5.63
150;40;6.1;40;260;5.67
180;40;6.1;40;260;5.83
210;40;6.1;40;260;6.07
240;40;6.1;40;260;6.31
270;40;6.1;40;260;6.49
300;40;6.1;40;260;6.58
330;40;6.1;40;260;6.44
360;40;6.1;40;260;6.22
30;50;6.1;40;260;5.86
60;50;6.1;40;260;5.55
90;50;6.1;40;260;5.39
120;50;6.1;40;260;5.36
150;50;6.1;40;260;5.44
180;50;6.1;40;260;5.69
210;50;6.1;40;260;6.07
240;50;6.1;40;260;6.44
270;50;6.1;40;260;6.71
300;50;6.1;40;260;6.83
330;50;6.1;40;260;6.59
360;50;6.1;40;260;6.25
30;0;6.2;40;260;6.21
30;10;6.2;40;260;6.21
60;0;6.2;40;260;6.19
60;10;6.2;40;260;6.19
90;0;6.2;40;260;6.18
90;10;6.2;40;260;6.18
120;0;6.2;40;260;6.17
120;10;6.2;40;260;6.17
150;0;6.2;40;260;6.17
150;10;6.2;40;260;6.17
180;0;6.2;40;260;6.18
180;10;6.2;40;260;6.18
210;0;6.2;40;260;6.2
210;10;6.2;40;260;6.2
240;0;6.2;40;260;6.21
240;10;6.2;40;260;6.21
270;0;6.2;40;260;6.23
270;10;6.2;40;260;6.23
300;0;6.2;40;260;6.24
300;10;6.2;40;260;6.24
330;0;6.2;40;260;6.23
330;10;6.2;40;260;6.23
360;0;6.2;40;260;6.22
360;10;6.2;40;260;6.22
30;20;6.2;40;260;6.21
60;20;6.2;40;260;6.16
90;20;6.2;40;260;6.12
120;20;6.2;40;260;6.09
150;20;6.2;40;260;6.1
180;20;6.2;40;260;6.13
210;20;6.2;40;260;6.19
240;20;6.2;40;260;6.25
270;20;6.2;40;260;6.3
300;20;6.2;40;260;6.32
330;20;6.2;40;260;6.31
360;20;6.2;40;260;6.26
30;30;6.2;40;260;6.16
60;30;6.2;40;260;6.04
90;30;6.2;40;260;5.98
120;30;6.2;40;260;5.94
150;30;6.2;40;260;5.95
180;30;6.2;40;260;6.04
210;30;6.2;40;260;6.18
240;30;6.2;40;260;6.31
270;30;6.2;40;260;6.42
300;30;6.2;40;260;6.47
330;30;6.2;40;260;6.42
360;30;6.2;40;260;6.3
30;40;6.2;40;260;6.07
60;40;6.2;40;260;5.87
90;40;6.2;40;260;5.77
120;40;6.2;40;260;5.74
150;40;6.2;40;260;5.78
180;40;6.2;40;260;5.93
210;40;6.2;40;260;6.17
240;40;6.2;40;260;6.41
270;40;6.2;40;260;6.59
300;40;6.2;40;260;6.68
330;40;6.2;40;260;6.54
360;40;6.2;40;260;6.32
30;50;6.2;40;260;5.96
60;50;6.2;40;260;5.65
90;50;6.2;40;260;5.49
120;50;6.2;40;260;5.48
150;50;6.2;40;260;5.56
180;50;6.2;40;260;5.79
210;50;6.2;40;260;6.16
240;50;6.2;40;260;6.54
270;50;6.2;40;260;6.81
300;50;6.2;40;260;6.92
330;50;6.2;40;260;6.69
360;50;6.2;40;260;6.35
30;0;6.3;40;260;6.32
30;10;6.3;40;260;6.32
60;0;6.3;40;260;6.3
60;10;6.3;40;260;6.3
90;0;6.3;40;260;6.29
90;10;6.3;40;260;6.29
120;0;6.3;40;260;6.28
120;10;6.3;40;260;6.28
150;0;6.3;40;260;6.28
150;10;6.3;40;260;6.28
180;0;6.3;40;260;6.29
180;10;6.3;40;260;6.29
210;0;6.3;40;260;6.3
210;10;6.3;40;260;6.3
240;0;6.3;40;260;6.32
240;10;6.3;40;260;6.32
270;0;6.3;40;260;6.34
270;10;6.3;40;260;6.34
300;0;6.3;40;260;6.34
300;10;6.3;40;260;6.34
330;0;6.3;40;260;6.34
330;10;6.3;40;260;6.34
360;0;6.3;40;260;6.33
360;10;6.3;40;260;6.33
30;20;6.3;40;260;6.32
60;20;6.3;40;260;6.27
90;20;6.3;40;260;6.23
120;20;6.3;40;260;6.2
150;20;6.3;40;260;6.21
180;20;6.3;40;260;6.24
210;20;6.3;40;260;6.29
240;20;6.3;40;260;6.35
270;20;6.3;40;260;6.4
300;20;6.3;40;260;6.42
330;20;6.3;40;260;6.41
360;20;6.3;40;260;6.37
30;30;6.3;40;260;6.27
60;30;6.3;40;260;6.15
90;30;6.3;40;260;6.09
120;30;6.3;40;260;6.05
150;30;6.3;40;260;6.06
180;30;6.3;40;260;6.15
210;30;6.3;40;260;6.28
240;30;6.3;40;260;6.42
270;30;6.3;40;260;6.53
300;30;6.3;40;260;6.58
330;30;6.3;40;260;6.52
360;30;6.3;40;260;6.4
30;40;6.3;40;260;6.18
60;40;6.3;40;260;5.98
90;40;6.3;40;260;5.88
120;40;6.3;40;260;5.83
150;40;6.3;40;260;5.88
180;40;6.3;40;260;6.03
210;40;6.3;40;260;6.27
240;40;6.3;40;260;6.51
270;40;6.3;40;260;6.69
300;40;6.3;40;260;6.78
330;40;6.3;40;260;6.64
360;40;6.3;40;260;6.42
30;50;6.3;40;260;6.07
60;50;6.3;40;260;5.76
90;50;6.3;40;260;5.6
120;50;6.3;40;260;5.57
150;50;6.3;40;260;5.64
180;50;6.3;40;260;5.89
210;50;6.3;40;260;6.26
240;50;6.3;40;260;6.63
270;50;6.3;40;260;6.91
300;50;6.3;40;260;7.02
330;50;6.3;40;260;6.79
360;50;6.3;40;260;6.45
30;0;6.4;40;260;6.41
30;10;6.4;40;260;6.41
60;0;6.4;40;260;6.39
60;10;6.4;40;260;6.39
90;0;6.4;40;260;6.38
90;10;6.4;40;260;6.38
120;0;6.4;40;260;6.37
120;10;6.4;40;260;6.37
150;0;6.4;40;260;6.37
150;10;6.4;40;260;6.37
180;0;6.4;40;260;6.38
180;10;6.4;40;260;6.38
210;0;6.4;40;260;6.4
210;10;6.4;40;260;6.4
240;0;6.4;40;260;6.41
240;10;6.4;40;260;6.41
270;0;6.4;40;260;6.43
270;10;6.4;40;260;6.43
300;0;6.4;40;260;6.43
300;10;6.4;40;260;6.43
330;0;6.4;40;260;6.43
330;10;6.4;40;260;6.43
360;0;6.4;40;260;6.42
360;10;6.4;40;260;6.42
30;20;6.4;40;260;6.41
60;20;6.4;40;260;6.36
90;20;6.4;40;260;6.32
120;20;6.4;40;260;6.29
150;20;6.4;40;260;6.3
180;20;6.4;40;260;6.33
210;20;6.4;40;260;6.39
240;20;6.4;40;260;6.45
270;20;6.4;40;260;6.5
300;20;6.4;40;260;6.52
330;20;6.4;40;260;6.51
360;20;6.4;40;260;6.47
30;30;6.4;40;260;6.36
60;30;6.4;40;260;6.26
90;30;6.4;40;260;6.19
120;30;6.4;40;260;6.15
150;30;6.4;40;260;6.17
180;30;6.4;40;260;6.25
210;30;6.4;40;260;6.38
240;30;6.4;40;260;6.51
270;30;6.4;40;260;6.61
300;30;6.4;40;260;6.67
330;30;6.4;40;260;6.61
360;30;6.4;40;260;6.5
30;40;6.4;40;260;6.28
60;40;6.4;40;260;6.09
90;40;6.4;40;260;5.99
120;40;6.4;40;260;5.94
150;40;6.4;40;260;5.99
180;40;6.4;40;260;6.14
210;40;6.4;40;260;6.37
240;40;6.4;40;260;6.6
270;40;6.4;40;260;6.78
300;40;6.4;40;260;6.87
330;40;6.4;40;260;6.73
360;40;6.4;40;260;6.52
30;50;6.4;40;260;6.17
60;50;6.4;40;260;5.87
90;50;6.4;40;260;5.71
120;50;6.4;40;260;5.68
150;50;6.4;40;260;5.77
180;50;6.4;40;260;6
210;50;6.4;40;260;6.37
240;50;6.4;40;260;6.73
270;50;6.4;40;260;7
300;50;6.4;40;260;7.11
330;50;6.4;40;260;6.88
360;50;6.4;40;260;6.54
30;0;6.5;40;260;6.52
30;10;6.5;40;260;6.52
60;0;6.5;40;260;6.5
60;10;6.5;40;260;6.5
90;0;6.5;40;260;6.49
90;10;6.5;40;260;6.49
120;0;6.5;40;260;6.48
120;10;6.5;40;260;6.48
150;0;6.5;40;260;6.48
150;10;6.5;40;260;6.48
180;0;6.5;40;260;6.49
180;10;6.5;40;260;6.49
210;0;6.5;40;260;6.5
210;10;6.5;40;260;6.5
240;0;6.5;40;260;6.52
240;10;6.5;40;260;6.52
270;0;6.5;40;260;6.53
270;10;6.5;40;260;6.53
300;0;6.5;40;260;6.54
300;10;6.5;40;260;6.54
330;0;6.5;40;260;6.54
330;10;6.5;40;260;6.54
360;0;6.5;40;260;6.53
360;10;6.5;40;260;6.53
30;20;6.5;40;260;6.52
60;20;6.5;40;260;6.47
90;20;6.5;40;260;6.43
120;20;6.5;40;260;6.4
150;20;6.5;40;260;6.4
180;20;6.5;40;260;6.43
210;20;6.5;40;260;6.49
240;20;6.5;40;260;6.54
270;20;6.5;40;260;6.59
300;20;6.5;40;260;6.62
330;20;6.5;40;260;6.61
360;20;6.5;40;260;6.57
30;30;6.5;40;260;6.47
60;30;6.5;40;260;6.36
90;30;6.5;40;260;6.3
120;30;6.5;40;260;6.26
150;30;6.5;40;260;6.27
180;30;6.5;40;260;6.35
210;30;6.5;40;260;6.48
240;30;6.5;40;260;6.6
270;30;6.5;40;260;6.71
300;30;6.5;40;260;6.77
330;30;6.5;40;260;6.72
360;30;6.5;40;260;6.6
30;40;6.5;40;260;6.38
60;40;6.5;40;260;6.19
90;40;6.5;40;260;6.09
120;40;6.5;40;260;6.05
150;40;6.5;40;260;6.09
180;40;6.5;40;260;6.24
210;40;6.5;40;260;6.47
240;40;6.5;40;260;6.7
270;40;6.5;40;260;6.88
300;40;6.5;40;260;6.97
330;40;6.5;40;260;6.83
360;40;6.5;40;260;6.62
30;50;6.5;40;260;6.27
